H1,H2,H3,H4,H5,H6,H7,H8,S1,S2,S3,S4,S5,S6,S7,S8,V1,V2,V3,V4,V5,V6,V7,V8,LabelName
61,6757,1187,8620,0,0,0,0,21,1019,6771,749,947,1004,599,5515,536,2919,779,377,189,230,1993,9602,Galeria
0,0,1089,14551,0,0,0,0,0,663,1265,792,6045,5137,1106,632,0,2117,2580,732,198,112,734,9167,Internet
0,0,876,13374,0,0,0,0,0,20,1934,330,248,763,1490,9465,421,2216,743,378,159,167,527,9639,Definicoes
0,0,1017,16263,7,3,0,0,18,629,368,306,348,1110,2459,12052,327,3178,1135,600,188,96,469,11297,Musica
0,0,1715,13675,482,0,0,0,8,3230,4241,2231,1717,1626,1170,1649,0,2485,2077,254,139,894,2418,7605,Camara
0,0,14,4781,13535,0,0,0,250,1022,185,420,2788,8597,3033,2035,2647,1826,485,281,159,80,680,12172,Video
0,0,3089,14599,0,0,0,0,365,69,4081,6033,1329,730,459,4622,205,2297,739,226,100,154,1486,12481,Gestor_Inteligente
2470,0,701,6833,1010,5996,0,0,398,1606,4092,3036,5759,1496,415,208,58,5145,1065,231,108,604,5702,4097,Galaxy_Store
0,0,4215,10914,0,0,0,0,63,2253,10387,866,661,341,139,419,5,389,2319,808,508,312,151,10637,S_Planner
0,1,11363,2166,0,0,0,0,0,3,431,632,513,1107,1075,9769,815,1815,524,235,123,1091,7920,1007,Calculadora
8168,2844,4539,1897,36,60,0,0,1804,4526,6056,3725,692,239,175,327,1267,2669,343,127,158,349,8353,4278,Mensagem
0,0,3935,9973,0,0,0,0,0,204,589,601,290,329,934,10961,22,1354,1257,201,100,249,735,9990,S_Voice
320,853,1032,18207,119,204,0,0,799,9273,5831,1813,1079,1146,508,286,805,2975,3101,267,101,379,1705,11402,Ferramentas
0,0,12679,2307,0,0,0,0,0,0,605,916,1391,1198,876,10000,931,3657,279,88,182,2154,6753,942,Telefone
0,0,973,11312,0,0,0,0,0,668,1249,338,4117,4331,1003,579,0,455,956,667,200,104,751,9152,Internet
0,0,884,13116,0,0,0,0,0,9,1936,365,241,623,1403,9423,279,2089,753,370,175,166,518,9650,Definicoes
0,0,3011,14017,0,0,0,0,9,10356,4459,1187,460,214,90,253,0,467,3312,862,121,260,936,11070,Radio
1294,265,8810,7686,129,40,0,0,164,914,3028,1396,1808,1319,1401,8194,1150,3024,594,176,73,337,3313,9557,S_Health
2405,1,870,4507,812,6030,0,0,425,1695,3076,2193,5118,1501,387,230,42,2997,847,223,113,628,5496,4279,Galaxy_Store
7836,2978,4250,2051,13,32,0,0,1867,4281,5778,3853,613,273,162,333,1169,2381,356,120,152,356,8387,4239,Mensagem
384,789,1228,17108,121,215,0,0,807,9577,5543,1434,953,725,496,310,559,2058,3360,279,94,396,1678,11421,Ferramentas
0,0,804,16446,0,0,0,0,25,332,7559,4406,1308,1504,1188,928,1188,3416,1680,454,231,195,198,9888,Relogio
0,0,3923,9976,0,0,0,0,2,1453,10352,658,571,316,135,412,0,188,1456,643,520,306,157,10629,S_Planner
0,1,3305,15737,0,0,0,0,550,81,3833,6658,1505,924,588,4904,232,2852,1306,229,112,160,1604,12548,Gestor_Inteligente
788,0,889,12243,675,1897,0,0,546,3111,7452,2366,1885,620,203,309,0,1673,2723,760,254,1196,1509,8377,Email
4147,417,2435,6585,401,647,0,0,2729,2157,1840,1335,2744,825,614,2388,400,2318,1139,630,442,1491,3721,4491,Chrome
10351,56,1674,3514,137,264,0,0,762,1397,2518,5231,4810,586,265,427,1429,2889,587,144,135,727,8301,1784,Contactos
34,6746,836,7879,3,0,0,0,26,1031,6523,621,533,620,656,5488,331,1813,942,370,206,229,2015,9592,Galeria
0,0,1755,13465,500,0,0,0,9,3137,4326,2069,1358,1939,1299,1583,36,2610,1750,268,134,900,2438,7584,Camara
4,0,1031,14825,6,6,0,0,26,638,357,335,421,712,1553,11830,86,1959,1180,595,190,93,460,11309,Musica
0,0,3906,11842,0,0,0,0,0,183,751,653,373,538,1601,11649,146,2543,1774,210,112,225,707,10031,S_Voice
0,1,11567,1888,0,0,0,0,0,7,306,394,358,955,1295,10141,778,2129,283,123,131,1144,7845,1023,Calculadora
0,0,99,3526,13403,0,0,0,227,1071,163,298,2252,8241,2799,1977,1624,1553,464,289,162,87,677,12172,Video
181,942,1379,15410,104,208,0,0,644,6225,6721,1245,827,1110,785,667,3,2967,1571,195,103,399,1564,11422,Ferramentas
1026,465,9223,5930,52,74,0,0,154,635,2503,1719,1208,1211,1272,8068,763,2180,450,164,92,275,3454,9392,S_Health
0,0,1782,13741,477,0,0,0,1,1168,4517,3558,1779,1362,1600,2015,20,1699,2992,240,153,817,2375,7704,Camara
0,0,246,3684,13346,10,0,0,238,1096,148,278,2235,9052,2331,1908,1387,1972,512,309,147,102,615,12242,Video
3812,1263,3065,5202,281,655,0,0,271,990,2899,1819,1786,1111,1409,3993,684,3904,262,90,326,2518,4376,2118,Chrome
2423,0,2151,5227,932,5779,0,0,531,1936,3644,3414,5210,1510,177,90,25,3487,2289,241,115,586,5471,4298,Galaxy_Store
0,0,1117,13757,0,0,0,0,0,273,1594,293,2964,6111,2430,1209,179,2154,1767,588,204,96,733,9153,Internet
6229,4084,4654,909,0,0,0,0,1203,4335,7496,1834,468,182,71,287,1091,867,693,124,172,290,8610,4029,Mensagem
10106,53,1413,2464,77,165,0,0,680,1029,2522,6401,2487,597,178,384,1569,1362,314,85,137,1049,7994,1768,Contactos
0,17,12582,2653,0,0,0,0,0,34,510,1124,662,1218,1208,10496,1444,2486,897,376,176,2386,6547,940,Telefone
0,0,1028,17595,9,0,0,0,0,513,835,747,430,625,2637,12845,95,3921,2054,553,172,84,439,11314,Musica
0,0,1307,14533,0,0,0,0,37,221,4340,6999,738,1268,1219,1018,843,2295,1232,887,349,193,193,9848,Relogio
0,0,1525,13350,0,0,0,0,0,6,1790,491,225,461,1926,9976,386,2920,718,425,168,161,523,9574,Definicoes
0,0,6396,8487,0,0,0,0,0,851,11643,980,547,260,175,427,0,4,2232,1110,449,381,136,10571,S_Planner
0,0,4561,9959,0,0,0,0,0,156,705,550,246,318,1145,11400,107,1949,983,452,90,243,716,9980,S_Voice
0,6614,1115,7396,0,0,0,0,2,835,6053,431,464,943,788,5609,159,2171,467,263,182,238,2326,9319,Galeria
0,0,11860,2390,0,0,0,0,0,2,297,433,747,1327,1537,9907,348,2948,770,101,88,904,8103,988,Calculadora
776,0,1731,12230,697,1828,0,0,551,2318,7156,2263,1764,1959,752,499,6,3126,2194,729,235,1137,1541,8294,Email
0,0,5292,11865,0,0,0,0,27,8249,5753,875,396,560,606,691,0,930,3347,606,103,268,966,10937,Radio
0,0,6410,11938,0,0,0,0,436,99,5900,4343,1564,1310,660,4036,56,2350,1716,360,85,157,970,12654,Gestor_Inteligente
982,490,9404,6408,67,72,0,0,100,635,2546,1663,1326,1348,1333,8472,921,2621,511,158,88,274,3207,9643,S_Health
225,918,1949,17055,97,180,0,0,653,6527,6236,1338,1572,2427,1080,591,4,4969,1774,193,87,402,1546,11449,Ferramentas
0,0,1803,11870,0,0,0,0,0,5,1828,416,184,255,1177,9808,66,2078,682,411,170,176,500,9590,Definicoes
0,0,1754,15270,0,0,0,0,22,207,5186,6126,1087,1525,1705,1166,1125,3257,1180,896,325,192,201,9848,Relogio
0,0,1315,11901,0,0,0,0,0,354,1512,228,2545,5662,1896,1019,1,888,1461,667,223,102,737,9137,Internet
0,0,1970,13420,485,0,0,0,3,1415,4128,3383,1674,1499,1620,2153,63,1831,2681,243,159,806,2321,7771,Camara
6399,4013,4870,1637,34,47,0,0,1312,4438,8686,1250,764,190,127,233,1001,1799,891,134,189,286,8525,4175,Mensagem
2,6524,924,7675,0,0,0,0,1,869,5974,324,424,1047,831,5655,99,2096,552,293,192,235,2013,9645,Galeria
774,0,2622,10550,695,1841,0,0,582,2550,7185,2243,1530,1223,651,518,0,1984,2365,918,225,1133,1545,8312,Email
0,0,6913,10767,0,0,0,0,17,9111,4859,1053,378,896,717,649,0,1205,3404,786,111,268,954,10952,Radio
0,0,7938,8572,0,0,0,0,1,1285,12459,1102,759,303,155,446,0,109,3333,1528,449,402,118,10571,S_Planner
0,7,12030,1301,0,0,0,0,0,54,425,935,420,532,810,10162,888,1420,682,291,196,2183,6741,937,Telefone
10068,53,1497,3341,89,204,0,0,603,1038,2575,6262,2914,991,460,409,838,2738,539,175,157,993,8026,1786,Contactos
2346,0,2363,2946,868,5861,0,0,543,1952,2652,3324,4442,1221,159,91,20,2339,1311,244,104,587,5401,4378,Galaxy_Store
0,0,7535,10823,0,0,0,0,666,231,5957,4056,1108,1509,705,4126,15,2331,1449,415,120,151,985,12892,Gestor_Inteligente
3715,1361,3100,5392,317,635,0,0,264,972,2744,1867,1991,1115,1618,3949,583,4144,365,90,345,2485,4339,2169,Chrome
0,0,1034,15079,0,0,0,0,0,542,576,342,192,387,1690,12384,10,1991,1511,568,190,80,434,11329,Musica
0,0,4871,9745,0,0,0,0,0,164,731,753,371,472,959,11166,23,1729,1264,562,106,235,693,10004,S_Voice
0,0,11455,1883,0,0,0,0,0,1,252,345,399,1132,1336,9873,159,2450,542,100,76,843,8198,970,Calculadora
0,0,419,3301,13278,30,0,0,224,1164,158,172,2184,9150,2175,1801,1178,1927,494,309,154,132,584,12250,Video
40,1100,2856,15163,96,203,0,0,710,6433,7111,1347,1243,1378,705,531,24,3841,1879,178,104,393,1581,11458,Ferramentas
0,0,1854,12783,0,0,0,0,0,4,1866,384,264,619,1719,9781,718,2256,817,376,152,178,503,9637,Definicoes
3712,1171,3272,5313,328,482,0,0,1101,1085,2577,1878,1915,915,930,3877,779,2069,634,394,706,2520,4220,2956,Chrome
0,0,12732,810,0,0,0,0,0,183,387,894,723,716,736,9903,409,2080,590,424,152,2063,6886,938,Telefone
0,0,4947,10285,0,0,0,0,11,199,683,771,360,363,1208,11637,42,1810,1953,371,119,194,773,9970,S_Voice
0,6,12044,1750,0,0,0,0,0,0,264,522,628,1126,1293,9967,477,2488,555,161,77,900,8137,1005,Calculadora
40,16,548,4622,13249,17,0,0,360,1121,171,376,3453,9272,1906,1833,2540,2041,523,298,121,94,701,12174,Video
0,0,1021,15749,0,0,0,0,0,483,475,597,406,559,1679,12571,28,2581,1451,645,238,84,417,11326,Musica
2608,0,2343,4013,898,5738,0,0,514,1651,3339,3101,5356,1243,219,177,73,3440,1365,219,117,616,5695,4075,Galaxy_Store
6326,4467,5116,2238,13,29,0,0,1283,4375,6668,3612,1096,454,139,562,2559,1876,490,102,180,309,8332,4341,Mensagem
0,0,6884,10268,0,0,0,0,20,8789,5797,1437,484,205,120,300,0,524,3432,856,115,294,922,11009,Radio
984,0,3066,10918,603,1721,0,0,603,2211,8787,2336,1706,945,323,381,3,1558,3377,1079,248,1182,1498,8347,Email
0,0,1412,12487,0,0,0,0,0,399,1487,373,3392,5318,2163,767,0,1126,1927,649,191,102,766,9138,Internet
0,2,1600,14502,0,0,0,0,47,244,4487,6865,868,1308,1093,1192,1123,2618,1054,673,328,237,183,9888,Relogio
9,6710,1207,7324,0,0,0,0,2,730,6312,568,498,747,661,5732,625,1748,514,309,196,236,1646,9976,Galeria
10066,80,1728,3756,51,165,0,0,667,1144,2370,5786,3956,928,526,469,928,3025,603,263,226,856,8164,1781,Contactos
0,0,7767,7479,0,0,0,0,0,1248,11577,918,572,329,199,403,0,193,2448,1108,424,372,127,10574,S_Planner
0,0,6617,10673,0,0,0,0,660,156,4825,5246,932,728,574,4169,136,1380,1305,289,125,145,1188,12722,Gestor_Inteligente
1198,508,9524,5813,550,96,0,0,389,793,2690,1785,1350,1301,1018,8363,999,2137,938,373,74,318,3290,9560,S_Health
0,0,2098,13652,450,0,0,0,2,2018,3974,2916,1676,1897,1840,1877,15,2625,2242,249,141,843,2431,7654,Camara
0,0,1497,11498,0,0,0,0,1285,457,192,80,40,94,1162,9685,402,2265,539,444,242,220,430,8453,Definicoes
0,0,10150,6104,0,0,0,0,3194,4845,459,881,1002,1038,676,4159,0,1392,2633,259,111,111,660,11088,Gestor_Inteligente
1669,0,1,6368,1325,5741,0,0,2944,233,1517,5415,3692,758,271,274,0,2594,2962,340,108,131,661,8308,Galaxy_Store
0,0,6203,8437,1,0,0,0,8386,914,785,2980,737,262,213,364,0,377,3240,832,192,394,141,9465,S_Planner
65,0,3835,7975,743,1846,0,0,7134,1054,909,1313,1090,739,1407,818,0,2139,1843,413,128,348,1071,8522,Email
0,0,5187,11278,5,0,0,0,9593,610,262,2412,617,423,1481,1072,0,1574,3166,819,249,258,337,10067,Radio
0,0,8157,4725,0,0,0,0,247,276,400,174,195,464,678,10448,110,1509,1234,282,125,214,530,8878,S_Voice
0,0,9636,1494,0,0,0,0,27,163,318,193,247,301,907,8974,332,1595,354,43,42,242,2487,6035,Calculadora
0,0,0,3121,11399,0,0,0,1066,68,285,4240,4855,1230,1029,1747,651,1591,711,354,208,244,591,10170,Video
0,0,8528,5701,9,0,0,0,1734,6977,336,480,665,929,1638,1479,449,2949,1089,290,267,207,129,8858,Relogio
259,1061,6166,9584,81,257,0,0,10103,1346,413,730,872,1289,1690,965,25,3460,1697,550,75,154,296,11151,Ferramentas
904,326,8591,5486,101,86,0,0,1343,1273,1351,1217,755,765,1328,7462,745,2478,712,188,78,100,915,10278,S_Health
0,0,2724,11667,0,0,0,0,489,261,151,70,235,294,1361,11530,16,2164,988,748,270,92,370,9743,Musica
0,0,2631,9130,521,3,0,0,2915,2287,1726,411,423,1070,1151,2302,2,1269,1057,258,133,258,1202,8106,Camara
0,0,997,10618,0,0,0,0,1157,641,160,1697,3742,2329,945,944,0,1093,848,747,203,155,786,7783,Internet
5713,3817,1256,4216,227,259,0,0,3904,3952,4354,913,1150,619,183,413,2166,1836,305,123,63,55,219,10721,Mensagem
138,5416,1931,5281,3,0,0,0,1442,4287,328,195,310,558,825,4824,300,1423,394,330,180,132,433,9577,Galeria
8701,19,406,2946,353,555,0,0,1704,416,1490,6736,780,968,253,633,1518,1671,315,90,36,119,591,8640,Contactos
0,1,9870,2669,0,0,0,0,297,340,323,298,407,680,1167,9028,735,2262,739,136,46,312,4092,4218,Telefone
2377,1611,2706,4636,395,815,0,0,398,2222,653,2106,1118,1127,1020,3896,236,3723,346,70,117,458,2253,5337,Chrome
5988,4589,5946,1624,21,48,0,0,1123,4917,6652,3831,833,418,118,324,1326,2620,1065,95,142,298,8265,4405,Mensagem
0,0,1523,13093,0,0,0,0,0,343,1520,219,2872,6693,2302,667,0,1237,2413,690,235,122,773,9146,Internet
0,0,2590,11497,343,0,0,0,5,2396,3371,3077,1213,1557,1053,1758,6,1202,1886,247,139,881,2285,7784,Camara
0,0,1014,14976,0,0,0,0,0,436,552,540,381,420,1265,12396,34,1905,1416,577,180,91,443,11344,Musica
0,0,664,5019,13070,0,0,0,223,1078,97,340,3566,8924,2450,2075,2274,2585,481,287,153,101,660,12212,Video
0,0,1253,14291,0,0,0,0,20,100,1534,9093,1056,962,1218,1561,1238,2113,1181,372,298,211,184,9947,Relogio
53,1081,2761,15160,97,160,0,0,549,3797,9928,1771,1182,1155,527,403,123,1751,3521,250,116,378,1615,11558,Ferramentas
0,0,1875,12261,0,0,0,0,0,0,1266,1102,193,350,1311,9914,358,1952,873,378,165,156,536,9718,Definicoes
0,0,4257,11481,0,0,0,0,0,125,445,445,215,293,1628,12587,427,2860,1096,212,98,239,707,10099,S_Voice
0,6,11573,1417,0,0,0,0,0,0,76,356,290,484,1314,10476,1222,1372,138,54,88,1016,8198,908,Calculadora
0,0,5811,12547,0,0,0,0,0,3150,10519,1909,1191,883,262,444,0,1084,4298,518,100,225,1016,11117,Radio
863,0,4134,9861,709,1719,0,0,577,1456,10064,3143,1079,455,210,302,0,529,4400,946,302,1282,1416,8411,Email
0,0,5740,8852,0,0,0,0,0,541,10349,1620,743,467,239,633,1,669,1638,750,481,317,138,10598,S_Planner
2560,0,1438,4105,665,5628,0,0,263,983,3452,3047,4644,1499,277,231,103,2887,704,165,112,728,6215,3482,Galaxy_Store
2087,1714,2839,5249,491,1072,0,0,2256,1568,2220,1936,723,1225,825,2699,317,2580,603,356,328,1975,3331,3962,Chrome
935,522,9586,6964,157,61,0,0,85,376,2611,1584,1053,1575,2061,8880,830,3227,558,246,108,265,3228,9763,S_Health
0,0,3143,14546,0,0,0,0,0,0,893,8411,1259,1110,690,5326,624,2480,551,180,96,175,2004,11579,Gestor_Inteligente
0,0,11837,1033,0,0,0,0,0,0,199,795,290,672,813,10101,422,1707,584,131,151,1892,7023,960,Telefone
9773,69,1697,1797,62,174,0,0,543,816,2163,4811,3962,801,260,216,438,1702,395,110,158,761,8202,1806,Contactos
11,6680,1268,7166,0,0,0,0,59,807,6024,387,615,862,887,5484,600,1793,479,254,177,211,1082,10529,Galeria
0,0,11808,2692,0,0,0,0,0,0,210,381,1168,1830,870,10041,8,3073,1411,71,83,797,8240,817,Calculadora
0,0,2950,11300,0,0,0,0,0,63,525,740,628,615,888,10791,5,1181,1841,310,102,231,680,9900,S_Voice
0,0,7300,9992,0,0,0,0,1216,9172,1834,789,665,1309,1382,925,100,2481,1105,562,204,445,934,11461,Radio
670,0,3154,9108,706,1860,0,0,673,4304,4511,1754,1380,1027,1225,624,2,1552,2287,703,219,1042,1575,8118,Email
0,0,1162,15998,0,0,0,0,0,184,1187,321,250,713,1683,12822,426,2800,1361,464,237,106,451,11315,Musica
0,0,1609,12873,401,0,0,0,0,173,4470,3794,838,1614,1541,2453,304,2582,504,327,204,635,2529,7798,Camara
0,0,759,13637,0,0,0,0,0,21,2138,621,2024,5626,2993,973,14,1644,1495,1075,225,113,748,9082,Internet
0,6046,1234,6526,0,0,0,0,11,2097,4937,351,386,397,423,5204,1,583,775,307,223,268,1884,9765,Galeria
9996,84,1503,3597,154,255,0,0,677,1048,3859,5351,3656,653,237,108,1022,3108,426,125,215,3557,5456,1680,Contactos
264,970,3438,14219,514,191,0,0,902,7724,5453,1281,926,1549,1148,613,937,3373,1294,751,102,398,1411,11330,Ferramentas
0,0,5114,9886,0,0,0,0,0,222,7517,2097,329,1174,1916,1745,289,3812,501,281,159,165,174,9619,Relogio
0,0,9203,5196,0,0,0,0,6,4320,6806,946,547,364,447,963,0,657,1482,1169,357,320,134,10280,S_Planner
2095,0,2579,4146,779,5768,0,0,835,4048,3476,5324,1541,133,9,1,0,64,2884,2127,140,448,3372,6332,Galaxy_Store
0,0,8671,8753,0,0,0,0,0,852,7906,1568,1139,643,471,4845,5,1169,2349,386,142,99,765,12509,Gestor_Inteligente
0,0,11622,3588,0,0,0,0,0,0,0,632,373,1108,1988,11109,4019,972,134,92,265,3864,4977,887,Telefone
4401,5419,6416,2439,11,19,0,0,1466,8862,8014,123,119,120,1,0,62,350,3774,527,656,794,8103,4439,Mensagem
1055,527,9522,6988,66,51,0,0,211,834,2210,1665,1360,1641,1426,8862,2583,2061,306,125,90,199,3055,9790,S_Health
0,0,2076,11364,0,0,0,0,0,367,1576,149,407,1068,1269,8604,0,1481,984,657,297,181,480,9360,Definicoes
3692,1387,3135,5031,202,593,0,0,504,1590,3123,2064,1078,664,1214,3803,289,2810,1545,121,347,2479,4149,2300,Chrome
0,0,645,3218,13036,0,0,0,176,1145,207,231,4511,7391,2050,1188,1081,1288,739,433,229,182,531,12416,Video
0,0,2008,13032,569,0,0,0,7,1873,4163,3244,849,1239,1721,2513,190,2458,1356,496,180,764,2187,7978,Camara
0,0,1198,12254,0,0,0,0,0,384,1579,470,2868,5020,2291,840,87,1095,1400,615,282,123,718,9132,Internet
6094,4073,4866,1253,36,53,0,0,1754,5989,6615,1496,269,82,56,114,463,570,1897,201,225,349,6722,5948,Mensagem
0,14,11657,1969,0,0,0,0,0,190,280,644,223,773,1245,10285,2376,699,260,291,180,2726,6206,902,Telefone
10123,28,1188,3375,131,280,0,0,610,935,2595,5378,4059,704,527,317,912,2754,348,130,154,1124,7939,1764,Contactos
0,0,9664,5582,0,0,0,0,76,6526,5661,1082,573,439,258,631,0,277,1961,1728,407,348,104,10421,S_Planner
0,0,2008,12266,0,0,0,0,0,447,1535,228,323,823,2010,8908,3,2590,809,487,277,183,498,9427,Definicoes
0,0,8927,9028,0,0,0,0,0,1422,8107,1493,1061,763,623,4486,0,1169,2652,508,112,133,776,12605,Gestor_Inteligente
0,0,4238,10512,0,0,0,0,0,468,9228,695,456,1048,1482,1373,142,3051,729,581,158,194,159,9736,Relogio
2053,0,2511,3111,846,6119,0,0,916,3774,2202,4248,2831,600,62,7,0,704,2421,1132,118,398,2586,7281,Galaxy_Store
4584,476,3045,5026,306,723,0,0,405,1382,2935,1889,1405,1157,1181,3806,568,3008,1153,122,303,2495,4117,2394,Chrome
644,537,4295,13375,265,204,0,0,1013,10581,1851,577,1553,1919,1251,575,329,4483,825,347,100,393,1253,11590,Ferramentas
1123,432,9659,7150,52,76,0,0,255,1244,2265,1656,1473,1237,1388,8974,2452,2457,295,151,76,204,2883,9974,S_Health
0,0,934,4301,13245,0,0,0,434,2032,994,579,4212,6971,2282,976,946,1750,1878,607,232,151,594,12322,Video
0,0,11730,2282,0,0,0,0,0,0,215,521,1338,1265,861,9812,13,2445,1454,105,83,716,8273,923,Calculadora
0,0,4680,11070,0,0,0,0,0,230,1288,1242,903,758,818,10511,0,840,3134,789,164,194,704,9925,S_Voice
486,0,3393,9511,751,2073,0,0,724,5684,2877,1528,1266,1951,1403,781,31,3024,1844,260,156,987,1662,8250,Email
0,6482,1501,7989,0,0,0,0,4,1581,5869,634,1043,683,553,5605,36,2177,1253,361,202,222,1422,10299,Galeria
0,0,6098,10748,50,0,0,0,3185,7574,1094,503,876,1813,1031,820,3,2392,1580,485,404,290,650,11092,Radio
0,0,1040,14560,0,0,0,0,0,599,355,273,364,965,1129,11915,127,1920,985,491,222,105,472,11278,Musica
10184,83,2205,2920,22,66,0,0,743,1148,2555,6631,3308,560,169,366,2249,1747,335,181,143,793,8232,1800,Contactos
0,0,9705,9886,0,0,0,0,679,378,6931,3509,1664,1628,719,4083,31,2939,2001,431,121,149,947,12972,Gestor_Inteligente
0,0,10751,5505,0,0,0,0,4,3663,10254,993,523,225,174,420,0,47,2799,1884,371,453,139,10563,S_Planner
0,0,4335,11831,0,0,0,0,54,365,7564,3522,644,1145,1750,1122,1041,2486,1106,909,370,220,162,9872,Relogio
196,980,4409,12621,90,200,0,0,808,8407,4358,1073,1020,1321,869,640,2,3102,1707,201,61,404,1412,11607,Ferramentas
927,0,4760,7297,631,1745,0,0,730,3567,5673,2191,1251,971,453,524,2,1475,1950,715,198,1110,1562,8348,Email
0,0,9484,8196,0,0,0,0,52,10785,3529,755,369,855,668,667,0,1241,3202,966,120,270,900,10981,Radio
0,0,748,3397,13390,21,0,0,257,1061,246,353,4269,8285,1344,1741,1365,2153,603,303,168,113,615,12236,Video
0,0,11957,2195,0,0,0,0,0,13,308,409,778,1338,1288,10018,177,3023,726,134,70,733,8230,1059,Calculadora
0,0,6046,8570,0,0,0,0,0,205,847,670,417,355,1082,11040,62,1794,1157,556,135,224,682,10006,S_Voice
2558,0,2637,3320,739,5746,0,0,613,3158,2040,4283,3459,1216,154,77,10,2399,1822,281,106,517,4552,5313,Galaxy_Store
6219,4552,6876,1310,1,5,0,0,1329,5021,8884,2204,778,282,131,334,1179,2417,2031,163,167,273,7586,5147,Mensagem
3958,1262,3154,4810,195,545,0,0,289,862,2747,1484,1971,1009,1530,4032,639,3445,381,109,271,2519,4073,2487,Chrome
1000,518,9914,6393,65,65,0,0,90,658,2503,1789,1331,1394,1525,8665,1422,2686,474,162,97,252,2860,10002,S_Health
4,6578,989,7312,0,0,0,0,7,749,6108,347,595,788,670,5619,52,1787,621,296,241,207,1035,10644,Galeria
0,44,12683,1067,0,0,0,0,0,96,477,1000,417,529,864,10411,950,1608,830,328,147,1757,7088,1086,Telefone
0,0,2071,11723,0,0,0,0,0,18,1972,376,164,455,1334,9475,78,2032,852,414,141,193,522,9562,Definicoes
0,0,1656,14800,0,0,0,0,0,460,1447,414,3555,6448,2512,1620,254,3076,2260,670,199,107,755,9135,Internet
0,0,2493,12168,467,0,0,0,10,2215,3835,2748,1223,1442,1657,1998,14,1607,2177,270,144,736,2221,7959,Camara
0,0,1077,15819,0,0,0,0,0,593,677,368,279,548,1997,12434,28,2651,1609,553,214,98,437,11306,Musica
0,0,8377,9445,0,0,0,0,519,232,5817,4034,1381,1236,604,3999,94,2096,1277,353,107,154,936,12805,Gestor_Inteligente
0,0,5235,8454,0,0,0,0,0,239,563,546,167,189,929,11056,20,1223,954,417,131,220,680,10044,S_Voice
0,0,11798,1762,0,0,0,0,0,5,264,554,828,937,1103,9869,198,2326,728,187,86,744,8134,1157,Calculadora
9,0,754,3882,13402,41,0,0,365,1179,183,412,4197,8529,1453,1770,1548,2498,607,304,155,106,645,12225,Video
0,0,1043,15207,0,0,0,0,0,556,561,489,344,519,1645,12136,21,1885,1518,722,242,100,434,11328,Musica
8,6763,1260,6975,0,0,0,0,6,810,6338,594,365,694,710,5489,361,1774,568,238,167,196,879,10823,Galeria
10280,105,2205,2657,80,161,0,0,749,1397,2368,6545,3043,880,234,272,1336,2791,295,109,110,732,8303,1812,Contactos
0,0,4311,13773,0,0,0,0,39,473,7707,4116,1488,1731,1501,1029,1121,3748,1507,995,405,246,167,9895,Relogio
0,0,1655,11861,0,0,0,0,0,623,1301,357,3628,5090,1793,724,0,531,1989,774,214,98,757,9153,Internet
6492,4281,5115,2222,35,76,0,0,1571,4173,7383,2821,1127,589,174,383,1978,2387,554,116,167,246,7353,5420,Mensagem
2623,0,2513,3462,831,5696,0,0,572,2549,2329,3397,4871,1085,210,112,20,2564,1769,275,99,541,4784,5073,Galaxy_Store
0,0,9958,4682,0,0,0,0,4,2571,9859,801,522,303,155,425,0,26,1353,1668,392,473,108,10620,S_Planner
0,0,13179,1299,0,0,0,0,0,253,812,818,729,896,909,10061,463,2584,747,537,216,1655,7281,995,Telefone
